,title,title_detail,links,link,summary,summary_detail,id,guidislink,published,published_parsed,authors,author,author_detail
7,"Piden la captura internacional de Raúl Martins, el ex espía de la SIDE denunciado por proxeneta","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Piden la captura internacional de Raúl Martins, el ex espía de la SIDE denunciado por proxeneta'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/piden-captura-internacional-raul-martins-ex-espia-side-denunciado-proxeneta_0_7qV_JsAbK.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/05/08/AKa3fw4EC_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/piden-captura-internacional-raul-martins-ex-espia-side-denunciado-proxeneta_0_7qV_JsAbK.html,Está acusado de liderar una organización criminal dedicada a la explotación sexual de mujeres.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Está acusado de liderar una organización criminal dedicada a la explotación sexual de mujeres.'}",http://www.clarin.com/policiales/piden-captura-internacional-raul-martins-ex-espia-side-denunciado-proxeneta_0_7qV_JsAbK.html,False,"Tue, 03 Sep 2019 17:04:13 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=20, tm_min=4, tm_sec=13, tm_wday=1, tm_yday=246, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
8,Investigan si los compañeros del policía que mató a un hombre de una patada intentaron encubrirlo,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Investigan si los compañeros del policía que mató a un hombre de una patada intentaron encubrirlo'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/investigan-companeros-policia-mato-hombre-patada-intentaron-encubrirlo_0_sJXzTAUQa.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/08/20/IyHPEFc92_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/investigan-companeros-policia-mato-hombre-patada-intentaron-encubrirlo_0_sJXzTAUQa.html,"Según trascendió, el efectivo que informó el hecho habló de una muerte ""en la vía pública"" y recién después de varias preguntas de un oficial de Justicia dijo que había un compañero involucrado.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Según trascendió, el efectivo que informó el hecho habló de una muerte ""en la vía pública"" y recién después de varias preguntas de un oficial de Justicia dijo que había un compañero involucrado.'}",http://www.clarin.com/policiales/investigan-companeros-policia-mato-hombre-patada-intentaron-encubrirlo_0_sJXzTAUQa.html,False,"Tue, 03 Sep 2019 16:26:15 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=19, tm_min=26, tm_sec=15, tm_wday=1, tm_yday=246, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
9,"Por el aumento de los retiros, amplían el control con cámaras a los bancos de los barrios","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Por el aumento de los retiros, amplían el control con cámaras a los bancos de los barrios'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/aumento-retiros-amplian-control-camaras-bancos-barrios_0_v0D99FxMR.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/KkcE6Vsfh_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/aumento-retiros-amplian-control-camaras-bancos-barrios_0_v0D99FxMR.html,"Unos 180 policías de la Ciudad recorren a pie la zona del Microcentro. Además de brigadas específicas que buscan a los ""marcadores"" de salideras bancarias.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Unos 180 policías de la Ciudad recorren a pie la zona del Microcentro. Además de brigadas específicas que buscan a los ""marcadores"" de salideras bancarias.'}",http://www.clarin.com/policiales/aumento-retiros-amplian-control-camaras-bancos-barrios_0_v0D99FxMR.html,False,"Tue, 03 Sep 2019 11:08:57 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=14, tm_min=8, tm_sec=57, tm_wday=1, tm_yday=246, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
0,"Cristiano Rattazzi y una queja que se repite entre empresarios: ""Con esta inflación, no podemos hacer ninguna cuenta""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Cristiano Rattazzi y una queja que se repite entre empresarios: ""Con esta inflación, no podemos hacer ninguna cuenta""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/economia/cristiano-rattazzi-queja-repite-empresarios-inflacion-podemos-hacer-cuenta-_0_XpPsF9C9N.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/d3De-1o25_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/economia/cristiano-rattazzi-queja-repite-empresarios-inflacion-podemos-hacer-cuenta-_0_XpPsF9C9N.html,"El número uno de Fiat, Costantini, Perez Companc y Macciavello hablaron de impuestos, competitividad, exportaciones y empleo.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'El número uno de Fiat, Costantini, Perez Companc y Macciavello hablaron de impuestos, competitividad, exportaciones y empleo.'}",http://www.clarin.com/economia/economia/cristiano-rattazzi-queja-repite-empresarios-inflacion-podemos-hacer-cuenta-_0_XpPsF9C9N.html,False,"Wed, 04 Sep 2019 14:21:32 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=17, tm_min=21, tm_sec=32, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
1,"Tras el derrumbe, las acciones argentinas suben hasta 10%","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Tras el derrumbe, las acciones argentinas suben hasta 10%'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/economia/derrumbe-acciones-argentinas-suben-10-_0_w8oH4WTc8.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/4mDCylpOj_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/economia/derrumbe-acciones-argentinas-suben-10-_0_w8oH4WTc8.html,"El S&P Merval avanza 5,5%, luego de la caída de casi 12% del martes.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'El S&P Merval avanza 5,5%, luego de la caída de casi 12% del martes.'}",http://www.clarin.com/economia/economia/derrumbe-acciones-argentinas-suben-10-_0_w8oH4WTc8.html,False,"Wed, 04 Sep 2019 13:32:13 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=16, tm_min=32, tm_sec=13, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
2,"Paolo Rocca: ""La gente no quiere planes, quiere empleo""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Paolo Rocca: ""La gente no quiere planes, quiere empleo""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/paolo-rocca-gente-quiere-planes-quiere-empleo-_0_-v-CLmaoF.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2018/12/11/HlwT22vWy_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/paolo-rocca-gente-quiere-planes-quiere-empleo-_0_-v-CLmaoF.html,"Junto con Coto, Migoya y Blaquier hablaron del futuro de las empresas en la Argentina.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Junto con Coto, Migoya y Blaquier hablaron del futuro de las empresas en la Argentina.'}",http://www.clarin.com/economia/paolo-rocca-gente-quiere-planes-quiere-empleo-_0_-v-CLmaoF.html,False,"Wed, 04 Sep 2019 12:25:17 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=15, tm_min=25, tm_sec=17, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
3,"Dólar hoy: a cuánto cotiza, banco por banco","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Dólar hoy: a cuánto cotiza, banco por banco'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/dolar-hoy-cotiza-banco-banco_0_gUBSi3Ma4.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/tLkrtDHuC_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/dolar-hoy-cotiza-banco-banco_0_gUBSi3Ma4.html,"La divisa se ubica en $ 58,30, según el relevamiento que realiza el Banco Central.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'La divisa se ubica en $ 58,30, según el relevamiento que realiza el Banco Central.'}",http://www.clarin.com/economia/dolar-hoy-cotiza-banco-banco_0_gUBSi3Ma4.html,False,"Wed, 04 Sep 2019 12:03:28 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=15, tm_min=3, tm_sec=28, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
4,"Ricardo Arriazu: ""En la Argentina es siempre 'qué me da'; la política es un ascenso social y el Estado es un botín""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Ricardo Arriazu: ""En la Argentina es siempre \'qué me da\'; la política es un ascenso social y el Estado es un botín""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/economia/economista-cuestiono-estimulo-consumo-solucion_0_O3gctH8vE.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/05/08/goEbbiSoe_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/economia/economista-cuestiono-estimulo-consumo-solucion_0_O3gctH8vE.html,El economista trazó un panorama crítico que excede al actual gobierno y afirmó que si el país no realiza cambios estructurales no saldrá de la crisis.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'El economista trazó un panorama crítico que excede al actual gobierno y afirmó que si el país no realiza cambios estructurales no saldrá de la crisis.'}",http://www.clarin.com/economia/economia/economista-cuestiono-estimulo-consumo-solucion_0_O3gctH8vE.html,False,"Wed, 04 Sep 2019 11:35:07 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=14, tm_min=35, tm_sec=7, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
5,Dólar hoy: se mantiene estable y baja el riesgo país por primera vez en 9 días,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Dólar hoy: se mantiene estable y baja el riesgo país por primera vez en 9 días'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/economia/dolar-hoy-mantiene-estable-baja-riesgo-pais-primera-vez-9-dias_0_V36Ye9SDT.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/jW1XoAFSv_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/economia/dolar-hoy-mantiene-estable-baja-riesgo-pais-primera-vez-9-dias_0_V36Ye9SDT.html,Cotiza a $ 57 en el Banco Nación. El riesgo baja de los 2.400 puntos básicos.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Cotiza a $ 57 en el Banco Nación. El riesgo baja de los 2.400 puntos básicos.'}",http://www.clarin.com/economia/economia/dolar-hoy-mantiene-estable-baja-riesgo-pais-primera-vez-9-dias_0_V36Ye9SDT.html,False,"Wed, 04 Sep 2019 10:46:29 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=46, tm_sec=29, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
6,AEA se sumó al pedido de un acuerdo político y social,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'AEA se sumó al pedido de un acuerdo político y social'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/economia/aea-sumo-pedido-acuerdo-politico-social_0_hlsj98VE6.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2018/03/23/S1zrBpB5G_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/economia/aea-sumo-pedido-acuerdo-politico-social_0_hlsj98VE6.html,El titular de la Asociación Empresaria Argentina llamó a evitar los atajos.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'El titular de la Asociación Empresaria Argentina llamó a evitar los atajos.'}",http://www.clarin.com/economia/economia/aea-sumo-pedido-acuerdo-politico-social_0_hlsj98VE6.html,False,"Wed, 04 Sep 2019 10:26:32 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=26, tm_sec=32, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
7,"Tras la prueba piloto, YPF empieza a exportar gas por barco de manera regular","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Tras la prueba piloto, YPF empieza a exportar gas por barco de manera regular'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/economia/prueba-piloto-ypf-empieza-exportar-gas-barco-manera-regular_0_MZ5KbRW_I.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/22k5FBAzA_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/economia/prueba-piloto-ypf-empieza-exportar-gas-barco-manera-regular_0_MZ5KbRW_I.html,Sumará US$ 200 millones en exportaciones por año. Enviará el gas de Vaca Muerta entre septiembre y mayo.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Sumará US$ 200 millones en exportaciones por año. Enviará el gas de Vaca Muerta entre septiembre y mayo.'}",http://www.clarin.com/economia/economia/prueba-piloto-ypf-empieza-exportar-gas-barco-manera-regular_0_MZ5KbRW_I.html,False,"Wed, 04 Sep 2019 09:33:59 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=33, tm_sec=59, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
8,Video: Aurelius Capital dice que la crisis argentina incrementa el daño económico por el litigio del Cupón PBI,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Video: Aurelius Capital dice que la crisis argentina incrementa el daño económico por el litigio del Cupón PBI'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/video-aurelius-capital-dice-crisis-argentina-incrementa-dano-economico-litigio-cupon-pbi_0_4yLSAeZfW.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/IXn6ZrdUp_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/video-aurelius-capital-dice-crisis-argentina-incrementa-dano-economico-litigio-cupon-pbi_0_4yLSAeZfW.html,FIN.GURU te acerca los principales temas económicos para comenzar la jornada de este miércoles.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'FIN.GURU te acerca los principales temas económicos para comenzar la jornada de este miércoles.'}",http://www.clarin.com/economia/video-aurelius-capital-dice-crisis-argentina-incrementa-dano-economico-litigio-cupon-pbi_0_4yLSAeZfW.html,False,"Wed, 04 Sep 2019 07:13:51 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=10, tm_min=13, tm_sec=51, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
9,Boletín oficial: se confirmó la postergación del aumento en la tarifa de gas,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'Boletín oficial: se confirmó la postergación del aumento en la tarifa de gas'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/economia/boletin-oficial-confirmo-postergacion-aumento-tarifa-gas_0_mDHgQyE7H.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/03/28/wfaKmdjpk_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/economia/boletin-oficial-confirmo-postergacion-aumento-tarifa-gas_0_mDHgQyE7H.html,"El ajuste, que debía regir desde octubre, se hará en enero. Las prestadoras readecuarán su plan de inversiones.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/economia/', 'value': 'El ajuste, que debía regir desde octubre, se hará en enero. Las prestadoras readecuarán su plan de inversiones.'}",http://www.clarin.com/economia/boletin-oficial-confirmo-postergacion-aumento-tarifa-gas_0_mDHgQyE7H.html,False,"Wed, 04 Sep 2019 03:15:25 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=6, tm_min=15, tm_sec=25, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
